,season,episode,title,name,quote
348,1,7,Tracy Does Conan,Liz,"Well, I'm the one that always has to clean up the mess afterwards."
349,1,7,Tracy Does Conan,Jack,That's why my job is way better than yours. Way better.
350,1,7,Tracy Does Conan,Jack,"Conan, Tracy's really excited to be back on your show."
351,1,7,Tracy Does Conan,Conan,"I don't know, Jack. He's kind of a loose cannon, and I like to surround myself with people that don't try to stab me."
352,1,7,Tracy Does Conan,Jack,"Well, Tracy's feeling a lot better now. He's under a doctor's care."
353,1,7,Tracy Does Conan,Conan,"Yeah, that's what they said about Hasselhoff. Then he tried to make out with me during a commercial break."
354,1,7,Tracy Does Conan,Jack,"Conan, this is important to me, so we can either do this the easy way or the hard way."
355,1,7,Tracy Does Conan,Conan,What's the hard way?
356,1,7,Tracy Does Conan,Jack,You do a live Christmas Eve special from Kabul every year until the war on terror is won.
357,1,7,Tracy Does Conan,Conan,Tell Tracy I'll see him tonight... you Black Irish bastard.
358,1,7,Tracy Does Conan,Jack,"Back at you, red."
359,1,7,Tracy Does Conan,Tracy,"I have to be charming on ""Conan"" tonight. This is my chance to redeem myself with mainstream America."
360,1,7,Tracy Does Conan,Toofer,"Okay, well, just tell us some things about your life, and we'll try to punch it up and make it talk-show-worthy."
361,1,7,Tracy Does Conan,Pete,Maybe something about you and your wife.
362,1,7,Tracy Does Conan,Tracy,Me and my wife like to play rape. She go in the bathroom and do her hair. Then I put on a ski mask.
363,1,7,Tracy Does Conan,Pete,"Okay, not that."
364,1,7,Tracy Does Conan,Frank,"Hey, uh, you got anything about being a dad? People eat that garbage up."
365,1,7,Tracy Does Conan,Tracy,I like to walk around my house naked to remind my oldest son who's still got the biggest dingdong.
366,1,7,Tracy Does Conan,Pete,No.
367,1,7,Tracy Does Conan,Tracy,"Oh, I could tell the story how I met Sharon Stone."
368,1,7,Tracy Does Conan,Pete,"Oh, what was that?"
369,1,7,Tracy Does Conan,Tracy,I was pooping in the ladies' room at the lvy...
370,1,7,Tracy Does Conan,Pete,No.
371,1,7,Tracy Does Conan,Tracy,My head hurts. Anybody gonna answer the phone?
372,1,7,Tracy Does Conan,Pete,What phone?
373,1,7,Tracy Does Conan,Tracy,Is anybody gonna answer the phone? The phone! It's ringing. Brring! Brring!
374,1,7,Tracy Does Conan,Liz,"So, you wanted to see me?"
375,1,7,Tracy Does Conan,Jack,"Oh, Lemon, wonderful. I'm introducing Jack Welch at a dinner at the Waldorf. What's a funny, little quip I could open with?"
376,1,7,Tracy Does Conan,Liz,That's why you called me up here?
377,1,7,Tracy Does Conan,Liz,"Okay, um, ""Good evening. ""It's great to be here at the beautiful Waldorf=Astoria. ""I haven't seen this many white people in tuxedoes since the Titanic. """
378,1,7,Tracy Does Conan,Jack,"Lemon, this is not open-mike night at the Bryn Mawr student union. This is a $1,000-a-plate fund-raiser."
379,1,7,Tracy Does Conan,Liz,"Okay, um, how about, ""Wow, $1,000 a plate. ""For that kind of money, this stuffed chicken breast better paint my house."""
380,1,7,Tracy Does Conan,Jack,"Uh, let me, uh, tell you what I was thinking of saying."
381,1,7,Tracy Does Conan,Jack,"""Jack Welch has such unparalleled management skills, ""they named Welch's grape juice after him, ""because he squeezes the sweetest juice out of his workers' mind grapes."""
382,1,7,Tracy Does Conan,Liz,That doesn't even make sense.
383,1,7,Tracy Does Conan,Jack,"No, it doesn't, does it? I wrote it down in the middle of the night."
384,1,7,Tracy Does Conan,Liz,"Listen, I'll try to come up with something for you, but I got to get back downstairs. Tracy needs help."
385,1,7,Tracy Does Conan,Jack,Cookie in the middle of the day?
386,1,7,Tracy Does Conan,Liz,I gave blood.
387,1,7,Tracy Does Conan,Jack,Does that burn calories?
388,1,7,Tracy Does Conan,Tracy,What else? What else is on my mind grapes?
389,1,7,Tracy Does Conan,Tracy,"I could talk about how the moon is a spy satellite put there by Oprah and Minister Farrakhan, and not the Minister Farrakhan you're thinking of."
390,1,7,Tracy Does Conan,Tracy,Who's that dude?
391,1,7,Tracy Does Conan,Frank,"Uh, what dude?"
392,1,7,Tracy Does Conan,Tracy,The blue dude. Tell him to stop staring at me. I don't like that dude. I don't like that dude.
393,1,7,Tracy Does Conan,Blue Dude,Meep.
394,1,7,Tracy Does Conan,Liz,"Hey, guys."
395,1,7,Tracy Does Conan,Toofer,That was weird.
396,1,7,Tracy Does Conan,Liz,Hi.
397,1,7,Tracy Does Conan,Frank,You missed it. Tracy was acting old-school bananas.
398,1,7,Tracy Does Conan,Liz,He's always bananas.
399,1,7,Tracy Does Conan,Toofer,"No, this was different."
400,1,7,Tracy Does Conan,Frank,"Yeah, like ""Conan should be afraid"" different."
401,1,7,Tracy Does Conan,Liz,"Oh, really? Where'd he go?"
402,1,7,Tracy Does Conan,Pete,I don't know.
403,1,7,Tracy Does Conan,Tracy,"Yes, I am having problems with my cable television. Yes, I will hold. Excuse me, I have another call. Hi, Mom. I am doing fine."
404,1,7,Tracy Does Conan,Liz,"Ooh, that's not good."
405,1,7,Tracy Does Conan,Liz,"Aw, Frank, that was my blood cookie!"
406,1,7,Tracy Does Conan,Frank,Ew. What?
407,1,7,Tracy Does Conan,Pete,"Hey, Jack Attack! Sorry, should have kept that one in the old brain box. Could you sign that for me, please?"
408,1,7,Tracy Does Conan,Jack,"Pete, where's your charisma?"
409,1,7,Tracy Does Conan,Pete,What?
410,1,7,Tracy Does Conan,Jack,The wig. I prefer that you wear it.
411,1,7,Tracy Does Conan,Pete,"Well, I thought you were joking."
412,1,7,Tracy Does Conan,Jack,"Well, let me clarify. I'm not joking."
413,1,7,Tracy Does Conan,Jack,"Pete, did you know that men with full heads of hair, on average, earn 17% more than their bald counterparts?"
414,1,7,Tracy Does Conan,Pete,I did not know that.
415,1,7,Tracy Does Conan,Jack,Perhaps it's because bald men are generally less informed than men with full heads of hair.
416,1,7,Tracy Does Conan,Jack,But here's what I want you to do. Wear the wig for a week and experience your full potential.
417,1,7,Tracy Does Conan,Pete,"Well, I-I think this is my full potential."
418,1,7,Tracy Does Conan,Jack,"I know you're skeptical, Pete. I know."
419,1,7,Tracy Does Conan,Jack,"Here, I want you to do something. Pull my hair. Right now, go ahead, pull my hair. I'm just kidding."
420,1,7,Tracy Does Conan,Jack,It's... It's real. I'm not like you.
421,1,7,Tracy Does Conan,Jenna,"So, be honest with me. What did Jack say?"
422,1,7,Tracy Does Conan,Liz,"Well, I guess he thinks that Tracy is a movie star, and he doesn't love it that you did those commercials."
423,1,7,Tracy Does Conan,Jenna,"Well, you tell him that those commercials paid for my vacation home, so unless he would like to buy me a condo in Clearwater, Florida..."
424,1,7,Tracy Does Conan,Liz,"Jenna, I'm sorry. Just let it go. Tracy's doing ""Conan"" tonight."
425,1,7,Tracy Does Conan,Grizz,Liz Lemon we got a problem.
426,1,7,Tracy Does Conan,Liz,Grizz and Dot Com say Tracy's doctor put him on some new medication. I guess he's having some sort of reaction.
427,1,7,Tracy Does Conan,Pete,"Well, ""Conan"" tapes in..."
428,1,7,Tracy Does Conan,Liz,Less than two hours.
429,1,7,Tracy Does Conan,Pete,Call me if you need me.
430,1,7,Tracy Does Conan,Liz,"Tray, can I come in?"
431,1,7,Tracy Does Conan,Tracy,I'm bugging out. I'm bugging out! I'm bugging out!
432,1,7,Tracy Does Conan,Liz,"Aah! Tracy, who is your doctor?!"
433,1,7,Tracy Does Conan,Tracy,Dr. Spaceman! Dr. Spaceman!
434,1,7,Tracy Does Conan,Liz,"Oh, brother. Look around. We got to find his medication."
435,1,7,Tracy Does Conan,Tracy,"Dr. Spaceman, Dr. Spaceman"
436,1,7,Tracy Does Conan,Liz,"Wow, ""Dr. Spaceman."" I owe you an apology, Tray."
437,1,7,Tracy Does Conan,Dr. Spaceman,This is Dr. Leo Spaceman.
438,1,7,Tracy Does Conan,Liz,"Hi, I work with Tracy Jordan, and I think he's having a reaction to some of the medication you put him on."
439,1,7,Tracy Does Conan,Dr. Spaceman,"Ugh. I was afraid this might happen. You know, he's on so many different neuroleptics and tricyclics that there's no telling how they'll mix. But what can you do? Medicine's not a science."
440,1,7,Tracy Does Conan,Liz,"Well, what exactly are you treating him for?"
441,1,7,Tracy Does Conan,Dr. Spaceman,"There's not really a name for what Tracy has. Basically, it's erratic tendencies and delusions brought on by excessive notoriety and certainly not helped by my wildly experimental treatments."
442,1,7,Tracy Does Conan,Dr. Spaceman,"Boy, I'm being awfully open with you, miss. I should not have taken those blue things."
443,1,7,Tracy Does Conan,Liz,"So, is he dangerous?"
444,1,7,Tracy Does Conan,Dr. Spaceman,"No, he should be fine, so long as you keep him away from bright lights, loud music, and crowds."
445,1,7,Tracy Does Conan,Dr. Spaceman,"You know, I'll call in a prescription for something to settle him down as soon as possible. Um... do you need anything for yourself?"
446,1,7,Tracy Does Conan,Liz,"What? No, just where can I pick up Tracy's prescription?"
447,1,7,Tracy Does Conan,Kenneth,"Miss Lemon, they need you upstairs in Mr. Donaghy's office immediately."
448,1,7,Tracy Does Conan,Liz,"Kenneth, I need you to go to Rite Drug, 46th and 8th. Pick up Tracy's medicine fast, okay? Yes, sir."
449,1,7,Tracy Does Conan,Liz,What is it? What's the emergency?
450,1,7,Tracy Does Conan,Jack,"How's this for an opening line? ""When I first met Jack Welch, ""I thought he was such a great golfer, he made Bob Darnell look like Randy Barnes."""
451,1,7,Tracy Does Conan,Liz,That's fine. Do that.
452,1,7,Tracy Does Conan,Jack,I don't know. It might be distasteful if Randy's widow's in the audience. What did you come up with?
453,1,7,Tracy Does Conan,Liz,"I have a bigger problem, Jack. I don't think Tracy's ready to do ""Conan."" I think you should let Jenna do it, and maybe Tracy could do it in a couple weeks."
454,1,7,Tracy Does Conan,Jack,"Jenna's not a star. She's capable, but she's not a star."
455,1,7,Tracy Does Conan,Liz,She got a movie coming out next month.
456,1,7,Tracy Does Conan,Jack,What movie?
457,1,7,Tracy Does Conan,Liz,"""The Rur Jur."""
458,1,7,Tracy Does Conan,Jack,The what?
459,1,7,Tracy Does Conan,Liz,Tracy's acting nuts. He's having problems with his medication.
460,1,7,Tracy Does Conan,Jack,Did you call Dr. Spaceman?
461,1,7,Tracy Does Conan,Liz,"Yeah, I did."
462,1,7,Tracy Does Conan,Jack,Then he'll be fine. Leo's an excellent physician and a pretty good dentist.
463,1,7,Tracy Does Conan,Liz,"Is that rehearsal? Oh, n... Oh. No, this... this Tracy situation is really..."
464,1,7,Tracy Does Conan,Jack,"Are we still talking about that? Do I have to come in and run your show, or could you take this one thing off my plate?"
465,1,7,Tracy Does Conan,Liz,"No, I got it. I'll figure it out."
466,1,7,Tracy Does Conan,Liz,What?
467,1,7,Tracy Does Conan,Pete,Don't ask.
468,1,7,Tracy Does Conan,Jack,"Who is this leader of men? What can I do for you, handsome?"
469,1,7,Tracy Does Conan,Jenna,"Liz, I wanted you to be the first to know. After the way Jack treated me today, I can't work here anymore. I quit."
470,1,7,Tracy Does Conan,Liz,"Oh, Jenna, I really don't have time for this."
471,1,7,Tracy Does Conan,Jenna,Then I guess this is goodbye.
472,1,7,Tracy Does Conan,Liz,"Okay, Jenna, don't quit. The show can't go on without you. You're my muse. You're a modern-day Lucille Ball. You're prettier than Debra Messing. Please don't quit."
473,1,7,Tracy Does Conan,Jenna,"Well, if that's the way you feel, I'll stay."
474,1,7,Tracy Does Conan,Liz,Ugh! It's Dennis.
475,1,7,Tracy Does Conan,Liz,Do you have any food? I'm getting really low blood sugar.
476,1,7,Tracy Does Conan,Jenna,"Are you dieting finally? Tell me... what are you doing, South Beach, Master Cleanse?"
477,1,7,Tracy Does Conan,Man,Hello?
478,1,7,Tracy Does Conan,Dennis,"Whoa, whoa, whoa, gimme, gimme, gimme, gimme. Shoo."
479,1,7,Tracy Does Conan,Dennis,"Liz, hey, it's me, Dennis."
480,1,7,Tracy Does Conan,Liz,"Dennis, what do you want?"
481,1,7,Tracy Does Conan,Dennis,"You got to do me a huge favor. You got to call Ticketmaster right away. Nickelback just added another date, right? And I would do it on your computer, but I'm downloading a game right now."
482,1,7,Tracy Does Conan,Liz,"No, I can't do that for you. Listen, just be home tonight when I get there, okay? I need to talk to you about something."
483,1,7,Tracy Does Conan,Dennis,Word.
484,1,7,Tracy Does Conan,Tracy,Blue Man! That blue dude keep following me!
485,1,7,Tracy Does Conan,Liz,"All right, let's just get him down to hair and makeup. Hopefully, Kenneth will be back any minute."
486,1,7,Tracy Does Conan,Tracy,Aah!
487,1,7,Tracy Does Conan,Kenneth,"Oh, my."
488,1,7,Tracy Does Conan,Tracy,No! No! Aah! No! No!
489,1,7,Tracy Does Conan,Tracy,It's the Blue Man. It's coming up on me.
490,1,7,Tracy Does Conan,Liz,There's no Blue Man.
491,1,7,Tracy Does Conan,Tracy,Take the Blue Man! I don't want the Blue Man!
492,1,7,Tracy Does Conan,Liz,"All right, all right, all right."
493,1,7,Tracy Does Conan,Conan,"Hey, Liz, what's up?"
494,1,7,Tracy Does Conan,Liz,"Oh, hi, Conan, how are you?"
495,1,7,Tracy Does Conan,Conan,Good. You still going out with that guy from the pager store?
496,1,7,Tracy Does Conan,Liz,"Who, Dennis? Yeah."
497,1,7,Tracy Does Conan,Liz,"You still, um... How's your wife?"
498,1,7,Tracy Does Conan,Conan,"Let's not do this, Elizabeth."
499,1,7,Tracy Does Conan,Liz,Okay.
500,1,7,Tracy Does Conan,Tracy," Nah, nah, nah Nah"
501,1,7,Tracy Does Conan,Liz,Vocal warm-ups. I'll tell him you came by.
502,1,7,Tracy Does Conan,Conan,Okay.
503,1,7,Tracy Does Conan,Tracy," Uh, uh "
504,1,7,Tracy Does Conan,Grizz,"Whoa, whoa, whoa. He licked all of those."
505,1,7,Tracy Does Conan,Kenneth,"After you, ma'am."
506,1,7,Tracy Does Conan,Liz,"Chewbacca, may I speak to Tracy, please?"
507,1,7,Tracy Does Conan,Tracy,"Brrrrrr, brrrrr."
508,1,7,Tracy Does Conan,Pete,How's it going?
509,1,7,Tracy Does Conan,Tracy,No! Past Pete is here to kill Future Pete!
510,1,7,Tracy Does Conan,Liz,It's going great.
511,1,7,Tracy Does Conan,Tracy,No! Brrrrr.
512,1,7,Tracy Does Conan,Liz,"It's all right, Tray! Come back!"
513,1,7,Tracy Does Conan,Ladonica,Hi.
514,1,7,Tracy Does Conan,Kenneth,"Yes, ma'am, do you have a prescription for Mr. Tracy Jordan?"
515,1,7,Tracy Does Conan,Liz,"Okay, come on out of there, buddy."
516,1,7,Tracy Does Conan,Pete,"Oh, I almost forgot. Jack would like to see you up in his office."
517,1,7,Tracy Does Conan,Liz,"Ohh, I don't have time for this!"
518,1,7,Tracy Does Conan,Liz,"Yeah, Jonathan, tell him I've got my hands full with Tracy."
519,1,7,Tracy Does Conan,Jack,You sound upset.
520,1,7,Tracy Does Conan,Liz,I am upset.
521,1,7,Tracy Does Conan,Jack,"Well, come on up, and we'll talk about it."
522,1,7,Tracy Does Conan,Liz,Ugh!
523,1,7,Tracy Does Conan,Tracy,Brrrrr.
524,1,7,Tracy Does Conan,Kenneth,"Fine, I will try the other location, but, frankly, Ladonica, you have not been real helpful."
525,1,7,Tracy Does Conan,Jack,We'll get to your problem in a minute. Have you had a chance to think of my zinger?
526,1,7,Tracy Does Conan,Liz,"""Well, it's almost Thanksgiving, everybody, ""and I know what this crowd's giving thanks for... estate-tax reform."""
527,1,7,Tracy Does Conan,Jack,"That is terrific. I really enjoyed that. But do you think it's too topical? Damn, I wish this event were tonight."
528,1,7,Tracy Does Conan,Liz,It's not tonight? When is it?
529,1,7,Tracy Does Conan,Jack,February.
530,1,7,Tracy Does Conan,Liz,Why are you wearing a tux?!
531,1,7,Tracy Does Conan,Jack,"It's after 6:00. What am I, a farmer?"
532,1,7,Tracy Does Conan,Liz,It's 6:00? No.
533,1,7,Tracy Does Conan,Man,You're right after this commercial.
534,1,7,Tracy Does Conan,Liz,You can do this.
535,1,7,Tracy Does Conan,Tracy,"Mr. Blue Man! You gonna tell me my feet stink? You don't even have feet, Blue Man! Blue Man, where your feet at?!"
